Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Ground speed [km/h];Engine speed [rpm];Engine load [%];Drum speed [rpm];Fan speed [rpm];Rotor / straw walker speed [rpm];Separation losses [%];Sieve losses [%];Chopper [];Diesel tank level [%];No. of partial widths [];Front attachment On/Off [];max. no. of partial widths [];Feed rake speed [rpm];Working position [I/O];Grain tank unloading [I/O];Main drive status [I/O];Concave position [mm];Upper sieve position [mm];Lower sieve position [mm];Grain tank 70 [I/O];Grain tank 100 [I/O];Grain moisture content [%];Throughput [t/h];Radial spreader speed [rpm];Grain in returns [%];Channel position [%];Yield measurement [I/O];Returns auger measurement [%];Moisture measurement [];Type of crop [];Specific crop weight [g/l];Auto Pilot status [];Cruise Pilot status [];Rate of work [ha/h];Yield [t/ha];Quantimeter calibration factor [];Separation sensitivity [%];Sieve sensitivity [%]
Oct 7, 2022, 3:21:08 PM;C7502627;20.1938032;45.3088561;1159.02;5.56;1919;102;440;1160;510;0;0;off;76;8;on;8;430;on;off;on;44;9;5;off;off;10;20.28;NA;49;31.8;on;95.9;off;Maize;638;off;0;3.11;6.3;1.1;50;50
Oct 7, 2022, 3:21:23 PM;C7502627;20.193644;45.3088573;1159.02;0;1977;36;460;1200;500;0.25;0.01;off;76.67;8;on;8;440;on;off;on;44;9;5;off;off;10;19.23;NA;69;31.96;on;91.5;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:21:38 PM;C7502627;20.1935467;45.3088577;1159.02;5.87;1949;76;450;1180;520;0.54;1.12;off;75.09;8;on;8;440;on;off;on;44;9;5;off;off;10;5.98;NA;14;31.96;on;64.3;off;Maize;638;off;0;3.28;4.17;1.1;50;50
Oct 7, 2022, 3:21:53 PM;C7502627;20.1932144;45.3088621;1159.03;5.8;1923;89;440;1170;510;0.58;1.7;off;75.52;8;on;8;430;on;off;on;44;9;5;off;off;10;13.01;NA;39;31.8;on;64.5;off;Maize;638;off;0;3.25;6.43;1.1;50;50
Oct 7, 2022, 3:22:08 PM;C7502627;20.1928887;45.308867;1159.03;5.78;1927;103;440;1170;500;1.85;1.1;off;75.52;8;on;8;430;on;off;on;44;9;5;off;off;10;20.68;NA;52;31.8;on;100;off;Maize;638;off;0;3.23;6.03;1.1;50;50
Oct 7, 2022, 3:22:23 PM;C7502627;20.1925573;45.3088707;1159.04;5.82;1914;103;440;1160;500;1.11;1.29;off;75.77;8;on;8;430;on;off;on;44;9;5;off;off;10;19.35;NA;50;31.96;on;100;off;Maize;638;off;0;3.26;5.99;1.1;50;50
Oct 7, 2022, 3:22:38 PM;C7502627;20.1922317;45.3088744;1159.04;5.86;1931;99;440;1170;500;0;1.22;off;75.32;8;on;8;430;on;off;on;44;9;5;off;off;10;19.51;NA;56;31.63;on;100;off;Maize;638;off;0;3.28;6.5;1.1;50;50
Oct 7, 2022, 3:22:53 PM;C7502627;20.1918806;45.3088784;1159.05;6.76;1930;93;450;1170;500;1;0;off;75.59;8;on;8;430;on;off;on;44;9;5;off;off;10;20.64;NA;56;30.37;on;100;off;Maize;638;off;0;3.78;5.93;1.1;50;50
Oct 7, 2022, 3:23:08 PM;C7502627;20.1915625;45.3088821;1159.05;4.65;1940;76;450;1170;510;0;0;off;76.76;8;on;8;420;on;off;on;44;9;5;off;off;10;22.49;NA;54;30.53;on;100;off;Maize;638;off;0;2.6;4.5;1.1;50;50
Oct 7, 2022, 3:23:23 PM;C7502627;20.1911635;45.3089138;1159.05;8.15;1961;62;450;1190;510;0;0;off;75.61;8;off;8;430;off;off;on;44;9;5;off;off;10;11.29;NA;30;88.09;on;80.4;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:23:38 PM;C7502627;20.1910457;45.3089484;1159.06;0;1198;0;280;730;510;0;0;off;77.13;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:23:53 PM;C7502627;20.1910459;45.308948;1159.06;0;1200;0;280;730;310;0;0;off;77.06;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:24:08 PM;C7502627;20.1910458;45.3089478;1159.07;0;1195;0;280;730;310;0;0;off;76.94;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:24:23 PM;C7502627;20.1910454;45.3089476;1159.07;0;1201;0;280;730;310;0;0;off;76.94;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:24:38 PM;C7502627;20.1910452;45.3089474;1159.07;0;1199;0;280;730;320;0;0;off;76.94;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:24:53 PM;C7502627;20.191046;45.3089471;1159.08;0;1199;0;280;730;310;0;0;off;76.9;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:25:08 PM;C7502627;20.1910464;45.308947;1159.08;0;1199;0;280;730;310;0;0;off;76.9;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:25:23 PM;C7502627;20.1910462;45.3089478;1159.09;0;1198;0;280;730;310;0;0;off;76.9;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:25:38 PM;C7502627;20.1910458;45.3089483;1159.09;0;1199;0;280;730;310;0;0;off;76.9;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:25:53 PM;C7502627;20.1910459;45.308948;1159.1;0;1201;0;280;730;310;0;0;off;76.9;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:26:08 PM;C7502627;20.1910458;45.3089477;1159.1;0;1199;0;280;730;320;0;0;off;76.9;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:26:23 PM;C7502627;20.1910459;45.3089473;1159.1;0;1199;0;280;730;310;0;0;off;76.88;8;off;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;87.96;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:26:38 PM;C7502627;20.1910452;45.3089479;1159.11;0;1199;0;280;730;310;0;0;off;76.88;8;on;8;0;off;off;on;44;9;5;off;off;10;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:26:53 PM;C7502627;20.1912269;45.3088117;1159.11;4.96;1976;33;460;1200;310;0;0;off;78.07;8;on;8;440;off;off;on;44;9;5;off;off;10;1.49;NA;0;87.46;on;29.6;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:27:08 PM;C7502627;20.1914593;45.3088348;1159.12;4.73;1958;28;450;1190;520;0;0.02;off;76.88;8;on;8;440;on;off;on;44;9;5;off;off;10;0.61;NA;0;32.76;on;27.1;off;Maize;638;off;0;2.64;1.5;1.1;50;50
Oct 7, 2022, 3:27:23 PM;C7502627;20.1917503;45.3088281;1159.12;5.91;1957;62;450;1190;510;0.02;0.14;off;76.46;8;on;8;440;on;off;on;44;9;5;off;off;10;4.19;NA;0;29.74;on;50.8;off;Maize;638;off;0;3.3;4.13;1.1;50;50
Oct 7, 2022, 3:27:38 PM;C7502627;20.1920135;45.3088249;1159.12;5.76;1943;74;450;1180;510;4.07;0.2;off;75.06;8;on;8;440;on;off;on;44;9;5;off;off;10;13.44;NA;42;26.72;on;75.5;off;Maize;638;off;0;3.22;4.32;1.1;50;50
Oct 7, 2022, 3:27:53 PM;C7502627;20.1923448;45.3088209;1159.13;5.74;1937;87;450;1170;510;0;0.01;off;75.66;8;on;8;430;on;off;on;44;9;5;off;off;10;14.03;NA;23;27.02;on;67.7;off;Maize;638;off;0;3.21;5.25;1.1;50;50
Oct 7, 2022, 3:28:08 PM;C7502627;20.1926718;45.3088175;1159.13;4.92;1956;97;440;1180;510;0.17;0.28;off;76;8;on;8;430;on;off;on;44;9;5;off;off;10;17.02;NA;38;27.33;on;86.1;off;Maize;638;off;0;2.75;7.53;1.1;50;50
Oct 7, 2022, 3:28:23 PM;C7502627;20.1929364;45.3088143;1159.14;5.24;1947;79;450;1180;510;0.43;0.27;off;75.75;8;on;8;430;on;off;on;44;9;5;off;off;10;15.93;NA;29;27.16;on;98.8;off;Maize;638;off;0;2.93;4.37;1.1;50;50
Oct 7, 2022, 3:28:38 PM;C7502627;20.1932375;45.3088111;1159.14;5.7;1941;77;450;1180;510;0.15;0;off;75.68;8;on;8;440;on;off;on;44;9;5;off;off;10;12.85;NA;31;28.61;on;77.1;off;Maize;638;off;0;3.18;5.65;1.1;50;50
Oct 7, 2022, 3:28:53 PM;C7502627;20.1935554;45.3088071;1159.15;5.61;1939;84;450;1170;510;0;0;off;75.68;8;on;8;430;on;off;on;44;9;5;off;off;10;18.02;NA;31;28.61;on;94.8;off;Maize;638;off;0;3.13;3.93;1.1;50;50
Oct 7, 2022, 3:29:08 PM;C7502627;20.1938751;45.3088035;1159.15;5.64;1935;85;450;1170;510;1.99;0.83;off;75.5;8;on;8;430;on;off;on;44;9;5;off;off;10;12.32;NA;34;28.78;on;65.6;off;Maize;638;off;0;3.15;4.59;1.1;50;50
Oct 7, 2022, 3:29:23 PM;C7502627;20.1941948;45.3087992;1159.15;5.54;1933;89;450;1170;510;0.32;0.02;off;75.5;8;on;8;430;on;off;on;44;9;5;off;off;10;14.35;NA;26;28.45;on;75.1;off;Maize;638;off;0;3.1;5.72;1.1;50;50
Oct 7, 2022, 3:29:38 PM;C7502627;20.1945128;45.3087954;1159.16;5.54;1934;92;440;1170;500;0.08;0;off;75.48;8;on;8;430;on;off;on;44;9;5;off;off;10;17.44;NA;45;28.92;on;90.8;off;Maize;638;off;0;3.1;4.21;1.1;50;50
Oct 7, 2022, 3:29:53 PM;C7502627;20.1948294;45.3087915;1159.16;5.6;1948;71;450;1180;510;0;0;off;75.16;8;on;8;430;on;off;on;44;9;5;off;off;10;13.63;NA;18;28.92;on;84.5;off;Maize;638;off;0;3.13;3.45;1.1;50;50
Oct 7, 2022, 3:30:08 PM;C7502627;20.1951469;45.3087878;1159.17;5.64;1946;77;450;1180;510;0.01;0;off;74.93;8;on;8;440;on;off;on;44;9;5;off;off;10;10.6;NA;21;28.61;on;75.8;off;Maize;638;off;0;3.15;2.29;1.1;50;50
Oct 7, 2022, 3:30:23 PM;C7502627;20.195467;45.308784;1159.17;5.61;1945;72;450;1180;510;0;0;off;75.13;8;on;8;440;on;off;on;44;9;5;off;off;10;7.13;NA;15;28.61;on;53.2;off;Maize;638;off;0;3.14;2.15;1.1;50;50
Oct 7, 2022, 3:30:38 PM;C7502627;20.1957844;45.3087806;1159.17;5.67;1941;74;450;1180;510;0;0;off;74.79;8;on;8;440;on;off;on;44;9;5;off;off;10;6.8;NA;14;28.45;on;59.8;off;Maize;638;off;0;3.17;3.2;1.1;50;50
Oct 7, 2022, 3:30:53 PM;C7502627;20.1961029;45.3087766;1159.18;5.66;1948;74;450;1180;510;1.44;0.33;off;74.83;8;on;8;430;on;off;on;44;9;5;off;off;11.1;10.58;NA;13;28.61;on;72.9;off;Maize;638;off;0;3.16;1.72;1.1;50;50
Oct 7, 2022, 3:31:08 PM;C7502627;20.1964217;45.3087729;1159.18;5.61;1949;72;450;1180;510;0;0.06;off;74.56;8;on;8;440;on;off;on;44;9;5;off;off;11.1;5.26;NA;15;28.45;on;46.7;off;Maize;638;off;0;3.14;4.82;1.1;50;50
Oct 7, 2022, 3:31:23 PM;C7502627;20.1967412;45.3087693;1159.19;5.57;1930;90;440;1170;510;0;0.38;off;75.04;8;on;8;430;on;off;on;44;9;5;off;off;10;14.56;NA;41;28.45;on;64.4;off;Maize;638;off;0;3.11;4.88;1.1;50;50
Oct 7, 2022, 3:31:38 PM;C7502627;20.1970585;45.3087657;1159.19;5.64;1941;78;450;1180;500;0.33;0;off;75.25;8;on;8;430;on;off;on;44;9;5;off;off;10;15.72;NA;33;28.29;on;89.2;off;Maize;638;off;0;3.16;4.73;1.1;50;50
Oct 7, 2022, 3:31:53 PM;C7502627;20.1973742;45.3087617;1159.2;5.58;1935;91;450;1170;510;0;0.15;off;74.74;8;on;8;430;on;off;on;44;9;5;off;off;10;15;NA;39;28.45;on;74.2;off;Maize;638;off;0;3.12;4.33;1.1;50;50
Oct 7, 2022, 3:32:08 PM;C7502627;20.1976918;45.308758;1159.2;5.64;1941;84;450;1180;510;0;0;off;74.65;8;on;8;430;on;off;on;44;9;5;on;off;10;13.52;NA;31;28.45;on;63.9;off;Maize;638;off;0;3.16;4.28;1.1;50;50
Oct 7, 2022, 3:32:23 PM;C7502627;20.1980116;45.3087536;1159.2;5.64;1934;85;450;1170;510;0;0;off;75.09;8;on;8;430;on;off;on;44;9;5;on;off;10;13.47;NA;27;28.45;on;76.4;off;Maize;638;off;0;3.15;2.82;1.1;50;50
Oct 7, 2022, 3:32:38 PM;C7502627;20.1983323;45.3087504;1159.21;5.58;1944;74;450;1180;510;0;0;off;75.68;8;on;8;440;on;off;on;44;9;5;on;off;10;8.82;NA;18;28.45;on;68.4;off;Maize;638;off;0;3.12;2.38;1.1;50;50
Oct 7, 2022, 3:32:53 PM;C7502627;20.1986487;45.3087467;1159.21;5.67;1946;80;450;1180;510;0;0.07;off;74.63;8;on;8;430;on;off;on;44;9;5;on;off;10;7.53;NA;13;28.45;on;71.2;off;Maize;638;off;0;3.17;1.42;1.1;50;50
Oct 7, 2022, 3:33:08 PM;C7502627;20.1989694;45.3087425;1159.22;5.66;1953;73;450;1180;510;0;0.51;off;74.97;8;on;8;440;on;off;on;44;9;5;on;off;10;4.43;NA;10;28.45;on;42.6;off;Maize;638;off;0;3.16;4.46;1.1;50;50
Oct 7, 2022, 3:33:23 PM;C7502627;20.1992912;45.3087396;1159.22;5.55;1933;89;440;1170;510;0;0;off;75.13;8;on;8;430;on;off;on;44;9;5;on;off;10;14.01;NA;30;28.45;on;73.4;off;Maize;638;off;0;3.1;3.39;1.1;50;50
Oct 7, 2022, 3:33:38 PM;C7502627;20.199606;45.3087353;1159.22;5.62;1939;89;450;1180;500;0;0;off;73.02;8;on;8;430;on;off;on;44;9;5;on;off;10;10.96;NA;26;28.29;on;84.3;off;Maize;638;off;0;3.14;1.59;1.1;50;50
Oct 7, 2022, 3:33:53 PM;C7502627;20.1999242;45.3087317;1159.23;5.77;1950;70;450;1180;510;0;0;off;73.46;8;on;8;430;on;off;on;44;9;5;on;off;10;5.03;NA;15;28.45;on;51.3;off;Maize;638;off;0;3.23;2.51;1.1;50;50
Oct 7, 2022, 3:34:08 PM;C7502627;20.200245;45.3087281;1159.23;5.78;1955;63;450;1190;510;0;0;off;73.21;8;on;8;440;on;off;on;44;9;5;on;off;10;7.98;NA;19;28.29;on;57.5;off;Maize;638;off;0;3.23;1.47;1.1;50;50
Oct 7, 2022, 3:34:23 PM;C7502627;20.2005709;45.308723;1159.24;5.65;1966;51;450;1190;510;0.1;0;off;73.34;8;on;8;440;on;off;on;44;9;5;on;off;10;4.82;NA;12;28.45;on;49.5;off;Maize;638;off;0;3.16;0.54;1.1;50;50
Oct 7, 2022, 3:34:38 PM;C7502627;20.2009357;45.3087192;1159.24;6.87;1953;66;450;1180;510;0;0;off;74.49;8;on;8;440;on;off;on;44;9;5;on;off;10;1.79;NA;0;28.45;on;37;off;Maize;638;off;0;3.84;0.29;1.1;50;50
Oct 7, 2022, 3:34:53 PM;C7502627;20.201322;45.3087142;1159.25;6.78;1955;64;450;1180;510;0;0;off;74.38;8;on;8;440;on;off;on;44;9;5;on;off;10;1.22;NA;0;28.45;on;31;off;Maize;638;off;0;3.79;0.37;1.1;50;50
Oct 7, 2022, 3:35:08 PM;C7502627;20.2017073;45.3087092;1159.25;6.75;1955;58;450;1190;510;0;0;off;74.7;8;on;8;440;on;off;on;44;9;5;on;off;10;1.41;NA;0;28.45;on;27;off;Maize;638;off;0;3.77;0.6;1.1;50;50
Oct 7, 2022, 3:35:23 PM;C7502627;20.2021412;45.3087041;1159.25;6.96;1955;70;450;1180;510;0.04;0.11;off;74.54;8;on;8;440;on;off;on;44;9;5;on;off;10;2.45;NA;0;29.74;on;32.5;off;Maize;638;off;0;3.89;1.23;1.1;50;50
Oct 7, 2022, 3:35:38 PM;C7502627;20.2025668;45.3086996;1159.26;8.02;1945;76;450;1180;510;0;0;off;74.9;8;on;8;440;on;off;on;44;9;5;on;off;10;4.67;NA;13;29.74;on;39;off;Maize;638;off;0;4.49;1.79;1.1;50;50
Oct 7, 2022, 3:35:53 PM;C7502627;20.2029935;45.3087309;1159.26;8;1960;71;450;1190;510;0;0;off;74.81;8;on;8;430;off;off;on;44;9;5;on;off;10;8.04;NA;18;88.42;on;47.2;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:36:08 PM;C7502627;20.2027038;45.3088946;1159.27;8.08;1963;48;460;1190;510;0;0;off;74.63;8;on;8;440;off;off;on;44;9;5;on;off;10;2.64;NA;0;88.26;on;40.5;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:36:23 PM;C7502627;20.2022486;45.3089399;1159.27;8.05;1951;63;450;1180;510;0;0;off;73.99;8;on;8;440;off;off;on;44;9;5;on;off;10;0.06;NA;0;87.63;on;21;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:36:38 PM;C7502627;20.2017916;45.3089789;1159.27;8.11;1972;44;460;1190;510;0;0;off;73.94;8;on;8;440;off;off;on;44;9;5;on;off;10;0.1;NA;0;87.79;on;12.5;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:36:53 PM;C7502627;20.201327;45.3089938;1159.28;8.15;1970;43;460;1190;520;0;0;off;74.12;8;on;8;440;off;off;on;44;9;5;on;off;10;0.04;NA;0;87.79;on;8.6;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:37:08 PM;C7502627;20.200861;45.3089983;1159.28;8.13;1977;44;460;1200;520;0;0;off;74.31;1;on;8;440;off;off;on;44;9;5;on;off;10;0;NA;0;89.55;on;8.4;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:37:23 PM;C7502627;20.2003918;45.3090038;1159.29;8.17;1972;38;460;1200;520;0;0;off;75.04;1;on;8;440;off;off;on;44;9;5;on;off;10;0.02;NA;0;67.74;on;6.2;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 3:37:38 PM;C7502627;20.1999264;45.3090087;1159.29;8.18;1973;45;460;1200;520;0;0;off;75.16;1;on;8;440;on;off;on;44;9;5;on;off;10;0;NA;0;38.16;on;6.6;off;Maize;638;off;0;0.57;0.27;1.1;50;50
Oct 7, 2022, 3:37:53 PM;C7502627;20.1994589;45.3090122;1159.3;8.2;1971;51;460;1190;520;0;0;off;75.32;1;on;8;440;on;off;on;44;9;5;on;off;10;0.15;NA;0;38.46;on;9.5;off;Maize;638;off;0;0.57;4.28;1.1;50;50
Oct 7, 2022, 3:38:08 PM;C7502627;20.1990003;45.3090196;1159.3;8.06;1955;62;450;1190;520;0;0;off;73.87;1;on;8;440;on;off;on;44;9;5;on;off;10;2.44;NA;0;36.87;on;29.5;off;Maize;638;off;0;0.56;4.33;1.1;50;50
Oct 7, 2022, 3:38:23 PM;C7502627;20.1985397;45.3090237;1159.3;8.03;1954;61;450;1180;510;0;0;off;74.15;1;on;8;440;on;off;on;44;9;5;on;off;10;2.42;NA;0;37.04;on;25.4;off;Maize;638;off;0;0.56;4.14;1.1;50;50
Oct 7, 2022, 3:38:38 PM;C7502627;20.1980848;45.30903;1159.31;8.03;1953;63;450;1180;510;0;0;off;73.44;1;on;8;440;on;off;on;44;9;5;on;off;11.1;2.32;NA;11;34.51;on;24.4;off;Maize;638;off;0;0.56;5.45;1.1;50;50
Oct 7, 2022, 3:38:53 PM;C7502627;20.1976255;45.3090355;1159.31;8.04;1959;61;450;1190;510;0;0;off;73.8;1;on;8;440;on;off;on;44;9;5;on;off;11.1;3.05;NA;0;34.51;on;31.2;off;Maize;638;off;0;0.56;6.04;1.1;50;50
Oct 7, 2022, 3:39:08 PM;C7502627;20.1971699;45.3090398;1159.32;8;1953;65;450;1180;510;0;0;off;74.22;1;on;8;440;on;off;on;44;9;5;on;off;11.1;3.38;NA;13;34.68;on;24.9;off;Maize;638;off;0;0.56;7.21;1.1;50;50
Oct 7, 2022, 3:39:23 PM;C7502627;20.1967153;45.3090461;1159.32;8.08;1957;62;450;1190;510;0;0;off;73.5;1;on;8;440;on;off;on;44;9;5;on;off;11.1;3.97;NA;16;34.35;on;31.5;off;Maize;638;off;0;0.56;5.77;1.1;50;50
Oct 7, 2022, 3:39:38 PM;C7502627;20.1962552;45.3090514;1159.32;8.11;1957;58;450;1190;510;0;0;off;74.1;1;on;8;440;on;off;on;44;9;5;on;off;11.1;3.23;NA;12;34.05;on;31.9;off;Maize;638;off;0;0.56;4.35;1.1;50;50
Oct 7, 2022, 3:39:53 PM;C7502627;20.1957985;45.3090574;1159.33;8.05;1952;59;450;1180;510;0;0.01;off;74.1;1;on;8;440;on;off;on;44;9;5;on;off;11.1;2.43;NA;0;33.72;on;31.6;off;Maize;638;off;0;0.56;6.73;1.1;50;50
Oct 7, 2022, 3:40:08 PM;C7502627;20.1953427;45.309064;1159.33;8.09;1959;64;450;1190;510;0;0;off;73.62;1;on;8;440;on;off;on;44;9;5;on;off;11.1;3.7;NA;11;33.88;on;33.2;off;Maize;638;off;0;0.56;4.27;1.1;50;50
